best_callsign,best_field_strength,best_distance_km,stations_above_threshold,covered,lat,lon,min_dist_to_city_mi
,0.0,,0,False,29.0,-69.5,580.3478010463857
,0.0,,0,False,29.5,-69.5,556.5162301503645
,0.0,,0,False,30.0,-69.5,533.8496571179443
,0.0,,0,False,30.5,-69.5,512.5026844441625
,0.0,,0,False,31.0,-69.5,490.53148558373175
,0.0,,0,False,31.5,-69.5,466.60546704105496
,0.0,,0,False,32.0,-69.5,444.0733446971334
,0.0,,0,False,32.5,-69.5,423.1578456225985
,0.0,,0,False,33.0,-69.5,404.1100656960589
,0.0,,0,False,33.5,-69.5,387.20574189486547
,0.0,,0,False,34.0,-69.5,372.73662075688054
,0.0,,0,False,34.5,-69.5,360.9956406698626
,0.0,,0,False,35.0,-69.5,352.2557029660841
,0.0,,0,False,35.5,-69.5,346.7438139061554
,0.0,,0,False,36.0,-69.5,344.61490073173877
,0.0,,0,False,36.5,-69.5,332.51068430365405
,0.0,,0,False,37.0,-69.5,312.96826165001397
,0.0,,0,False,37.5,-69.5,288.0921738012478
,0.0,,0,False,38.0,-69.5,259.1739921411376
,0.0,,0,False,38.5,-69.5,227.34142258723233
KEC-73,-3.28,195.3,0,False,39.0,-69.5,196.42716787890998
KEC-73,2.22,162.44,0,False,39.5,-69.5,166.94216940040732
KEC-73,7.14,130.45,0,False,40.0,-69.5,137.8289428219814
KEC-73,11.08,100.17,0,False,40.5,-69.5,110.34902780914962
KEC-73,19.7,73.75,0,False,41.0,-69.5,87.99837372861128
KEC-73,31.07,56.84,0,False,41.5,-69.5,75.48003068793122
KEC-73,30.56,58.38,0,False,42.0,-69.5,74.59857361944049
KZZ-41,20.7,152.18,0,False,42.5,-69.5,61.16116397060367
KZZ-41,33.05,125.83,0,False,43.0,-69.5,57.75511196340323
KZZ-41,47.71,104.38,0,False,43.5,-69.5,34.36416833546509
KHB-54,57.63,29.26,2,True,45.0,-69.5,32.500697618010086
WNG-542,72.14,3.62,1,True,45.5,-69.5,53.58756924611078
WNG-547,27.83,77.63,0,False,46.0,-69.5,81.74648576803845
VDD-464,9.9,52.91,0,False,46.5,-69.5,72.96679312667685
VDD-464,28.81,31.94,0,False,47.0,-69.5,71.75061319452625
XLR-611,61.76,35.88,1,True,47.5,-69.5,83.26425470005299
VCD,61.02,17.3,2,True,48.0,-69.5,105.3777063792561
XLR-617,48.95,46.6,0,False,48.5,-69.5,132.90118562054204
XLR-617,-7.51,60.75,0,False,49.0,-69.5,163.11875575908596
,0.0,,0,False,25.0,-69.0,696.1438383936749
,0.0,,0,False,25.5,-69.0,689.7807133711316
,0.0,,0,False,26.0,-69.0,685.0541238740226
,0.0,,0,False,26.5,-69.0,682.0295425714123
,0.0,,0,False,27.0,-69.0,680.7296584857905
,0.0,,0,False,27.5,-69.0,677.0992015111904
,0.0,,0,False,28.0,-69.0,651.2340745278962
,0.0,,0,False,28.5,-69.0,626.1992162030375
,0.0,,0,False,29.0,-69.0,602.0982082523822
,0.0,,0,False,29.5,-69.0,579.0476744580919
,0.0,,0,False,30.0,-69.0,557.17801101623
,0.0,,0,False,30.5,-69.0,535.9870391984899
,0.0,,0,False,31.0,-69.0,511.7462596067103
,0.0,,0,False,31.5,-69.0,488.7394885364568
,0.0,,0,False,32.0,-69.0,467.14908824417734
,0.0,,0,False,32.5,-69.0,447.1802622263707
,0.0,,0,False,33.0,-69.0,429.05948280118633
,0.0,,0,False,33.5,-69.0,413.0300619580864
,0.0,,0,False,34.0,-69.0,399.3439197689292
,0.0,,0,False,34.5,-69.0,388.24894631014797
,0.0,,0,False,35.0,-69.0,379.9721934809841
,0.0,,0,False,35.5,-69.0,374.70046427104995
,0.0,,0,False,36.0,-69.0,372.56134440637135
,0.0,,0,False,36.5,-69.0,355.4415101046644
,0.0,,0,False,37.0,-69.0,332.2380917143427
,0.0,,0,False,37.5,-69.0,301.53606250571875
,0.0,,0,False,38.0,-69.0,270.20309441576177
,0.0,,0,False,38.5,-69.0,239.75339604776025
,0.0,,0,False,39.0,-69.0,210.57049493206924
KEC-73,0.37,173.21,0,False,39.5,-69.0,181.27977517372415
KEC-73,5.21,143.55,0,False,40.0,-69.0,153.69315706135646
KEC-73,9.01,116.61,0,False,40.5,-69.0,129.4886192865707
KEC-73,11.84,94.73,0,False,41.0,-69.0,110.90313326560323
KEC-73,13.85,82.09,0,False,41.5,-69.0,101.0850825584976
KEC-73,13.35,83.0,0,False,42.0,-69.0,96.55458008672987
KZZ-41,13.66,168.32,0,False,42.5,-69.0,86.42213167253162
KZZ-41,24.32,144.8,0,False,43.0,-69.0,76.95069451032586
KZZ-41,32.8,126.44,0,False,43.5,-69.0,43.883678357676054
KHB-54,59.7,17.49,1,True,45.5,-69.0,40.34959117108603
XLR-420,30.05,109.17,0,False,46.0,-69.0,67.7090153887131
XLM-404,20.03,94.02,0,False,46.5,-69.0,49.779621646121164
VFH-528,42.76,35.32,0,False,47.0,-69.0,48.45294671732725
VDD-225,45.84,13.08,0,False,47.5,-69.0,64.48824821365251
XLR-611,37.65,55.48,0,False,48.0,-69.0,91.41478037169423
XLR-617,54.39,23.95,1,True,48.5,-69.0,122.23531311152487
XLR-617,10.44,45.93,0,False,49.0,-69.0,154.63881544266837
,0.0,,0,False,25.0,-68.5,726.812276258687
,0.0,,0,False,25.5,-68.5,720.5630958466292
,0.0,,0,False,26.0,-68.5,715.9102616452233
,0.0,,0,False,26.5,-68.5,712.8850343666131
,0.0,,0,False,27.0,-68.5,711.5081773453059
,0.0,,0,False,27.5,-68.5,697.3617506208511
,0.0,,0,False,28.0,-68.5,672.1742026343929
,0.0,,0,False,28.5,-68.5,647.8416015948037
,0.0,,0,False,29.0,-68.5,624.4639033640857
,0.0,,0,False,29.5,-68.5,602.1523434406254
,0.0,,0,False,30.0,-68.5,581.0297607456964
,0.0,,0,False,30.5,-68.5,557.0697550486829
,0.0,,0,False,31.0,-68.5,533.6696466828338
,0.0,,0,False,31.5,-68.5,511.52585122031337
,0.0,,0,False,32.0,-68.5,490.8084461892698
,0.0,,0,False,32.5,-68.5,471.70541577942964
,0.0,,0,False,33.0,-68.5,454.42040620516826
,0.0,,0,False,33.5,-68.5,439.1681376047677
,0.0,,0,False,34.0,-68.5,426.16692111156425
,0.0,,0,False,34.5,-68.5,415.62805801096874
,0.0,,0,False,35.0,-68.5,407.74252758689244
,0.0,,0,False,35.5,-68.5,402.66624466426174
,0.0,,0,False,36.0,-68.5,397.7090926434188
,0.0,,0,False,36.5,-68.5,375.91228964699866
,0.0,,0,False,37.0,-68.5,344.3448932220557
,0.0,,0,False,37.5,-68.5,313.40496770929855
,0.0,,0,False,38.0,-68.5,283.2981732405779
,0.0,,0,False,38.5,-68.5,254.2158316275361
,0.0,,0,False,39.0,-68.5,224.8739826852506
KEC-73,-1.98,187.06,0,False,39.5,-68.5,197.22351908702504
KEC-73,2.61,159.87,0,False,40.0,-68.5,172.0817086958951
KEC-73,6.34,136.07,0,False,40.5,-68.5,150.70933030158122
KEC-73,8.88,117.71,0,False,41.0,-68.5,134.90989563392833
KEC-73,10.22,107.62,0,False,41.5,-68.5,126.78425635965874
KEC-73,9.9,108.14,0,False,42.0,-68.5,119.93997602094899
KEC-73,8.5,119.14,0,False,42.5,-68.5,111.7654790231891
KZZ-41,15.17,165.38,0,False,43.0,-68.5,84.16980742022888
KZZ-41,22.22,149.39,0,False,43.5,-68.5,53.73543846222071
KEC-93,54.71,37.72,1,True,44.0,-68.5,32.82353572180561
WXN-28,55.36,22.39,2,True,45.5,-68.5,39.606154175217995
WXN-28,43.76,49.33,0,False,46.0,-68.5,53.381981126646814
VDD-225,47.46,11.3,0,False,47.5,-68.5,49.870056245834036
VDD-225,41.23,32.8,0,False,48.0,-68.5,81.85878265703973
XLR-617,72.73,5.05,2,True,48.5,-68.5,115.33284776944689
XLR-528,53.95,51.58,1,True,49.0,-68.5,149.296479980565
,0.0,,0,False,25.0,-68.0,757.4817522114364
,0.0,,0,False,25.5,-68.0,751.3603012122211
,0.0,,0,False,26.0,-68.0,746.7696818218363
,0.0,,0,False,26.5,-68.0,743.7382444246011
,0.0,,0,False,27.0,-68.0,742.2850942015377
,0.0,,0,False,27.5,-68.0,718.264113120287
,0.0,,0,False,28.0,-68.0,693.7302710650508
,0.0,,0,False,28.5,-68.0,670.0705050453535
,0.0,,0,False,29.0,-68.0,647.3806645061628
,0.0,,0,False,29.5,-68.0,625.7662724335167
,0.0,,0,False,30.0,-68.0,602.5541959023635
,0.0,,0,False,30.5,-68.0,578.82281271171
,0.0,,0,False,31.0,-68.0,556.217382783815
,0.0,,0,False,31.5,-68.0,534.8806879311642
,0.0,,0,False,32.0,-68.0,514.9704596491803
,0.0,,0,False,32.5,-68.0,496.65828682438496
,0.0,,0,False,33.0,-68.0,480.12705966559867
,0.0,,0,False,33.5,-68.0,465.56653318132487
,0.0,,0,False,34.0,-68.0,453.16671031806396
,0.0,,0,False,34.5,-68.0,443.1090246252868
,0.0,,0,False,35.0,-68.0,435.55575998709384
,0.0,,0,False,35.5,-68.0,430.63871862864033
,0.0,,0,False,36.0,-68.0,418.7231321932885
,0.0,,0,False,36.5,-68.0,387.48857521827256
,0.0,,0,False,37.0,-68.0,356.86303164086314
,0.0,,0,False,37.5,-68.0,327.01765180314254
,0.0,,0,False,38.0,-68.0,297.7254410240374
,0.0,,0,False,38.5,-68.0,268.59568668699677
,0.0,,0,False,39.0,-68.0,240.89971393847466
,0.0,,0,False,39.5,-68.0,215.1918364194758
,0.0,,0,False,40.0,-68.0,192.27117858757543
KEC-73,3.03,157.44,0,False,40.5,-68.0,173.24754375326205
KEC-73,5.35,141.7,0,False,41.0,-68.0,159.52129191029326
KEC-73,6.11,133.26,0,False,41.5,-68.0,152.52934052360422
KEC-73,6.37,133.51,0,False,42.0,-68.0,144.0597276733227
KEC-73,5.28,142.39,0,False,42.5,-68.0,126.13300127237895
WNG-543,9.09,114.68,0,False,43.0,-68.0,96.47469979086064
WNG-543,13.61,80.77,0,False,43.5,-68.0,71.3585096854354
WNG-543,36.93,47.79,0,False,44.0,-68.0,47.046570957224354
WXN-28,53.94,24.24,1,True,45.0,-68.0,35.606085087019984
WXN-28,73.13,11.69,1,True,45.5,-68.0,51.897048871268034
WXN-28,55.15,45.53,1,True,46.0,-68.0,47.457629461322746
VFH-528,61.22,23.78,2,True,47.5,-68.0,43.79348893841477
XLR-528,32.85,31.09,0,False,48.0,-68.0,78.33979890115289
XLR-528,70.97,11.4,1,True,48.5,-68.0,112.8865600739156
XLR-528,59.0,40.99,2,True,49.0,-68.0,147.43345527302765
,0.0,,0,False,25.0,-67.5,788.1789278266306
,0.0,,0,False,25.5,-67.5,782.170144126463
,0.0,,0,False,26.0,-67.5,777.6315508223354
,0.0,,0,False,26.5,-67.5,774.5889950134267
,0.0,,0,False,27.0,-67.5,764.461995962799
,0.0,,0,False,27.5,-67.5,739.7516435324842
,0.0,,0,False,28.0,-67.5,715.8462096751798
,0.0,,0,False,28.5,-67.5,692.8290273687228
,0.0,,0,False,29.0,-67.5,670.7915484865623
,0.0,,0,False,29.5,-67.5,648.1834126917344
,0.0,,0,False,30.0,-67.5,624.1691725990111
,0.0,,0,False,30.5,-67.5,601.1729757588431
,0.0,,0,False,31.0,-67.5,579.3160764396328
,0.0,,0,False,31.5,-67.5,558.7322005585783
,0.0,,0,False,32.0,-67.5,539.5670669101627
,0.0,,0,False,32.5,-67.5,521.9769778300285
,0.0,,0,False,33.0,-67.5,506.126183940068
,0.0,,0,False,33.5,-67.5,492.1827609340727
,0.0,,0,False,34.0,-67.5,480.31285369390986
,0.0,,0,False,34.5,-67.5,470.67336761328346
,0.0,,0,False,35.0,-67.5,463.4035145633945
,0.0,,0,False,35.5,-67.5,458.6159986818535
,0.0,,0,False,36.0,-67.5,430.8985156508827
,0.0,,0,False,36.5,-67.5,400.52856014422866
,0.0,,0,False,37.0,-67.5,370.8877596795597
,0.0,,0,False,37.5,-67.5,341.41204177188837
,0.0,,0,False,38.0,-67.5,312.4370099769298
,0.0,,0,False,38.5,-67.5,284.70507545442075
,0.0,,0,False,39.0,-67.5,258.61644824714375
,0.0,,0,False,39.5,-67.5,234.7197216410587
,0.0,,0,False,40.0,-67.5,213.75130816449862
KEC-73,-0.74,180.04,0,False,40.5,-67.5,196.65017094622414
KEC-73,1.37,166.28,0,False,41.0,-67.5,184.4948562639768
KEC-73,2.43,158.96,0,False,41.5,-67.5,178.29977200105918
KEC-73,2.34,158.99,0,False,42.0,-67.5,168.59830643455726
WNG-543,4.45,147.84,0,False,42.5,-67.5,139.33335754571212
KEC-93,9.36,118.14,0,False,43.0,-67.5,113.0628976009935
WNG-543,13.91,78.86,0,False,43.5,-67.5,89.56643707301234
WNG-543,39.6,44.51,0,False,44.0,-67.5,63.38125316014185
WNG-543,78.11,11.36,1,True,44.5,-67.5,48.98057682947641
KHC-47,77.98,8.88,4,True,45.0,-67.5,56.28399077979423
WXN-28,46.72,30.79,0,False,45.5,-67.5,70.72492520316413
XLM-404,38.82,20.53,0,False,46.0,-67.5,52.842280755237105
VFH-528,27.98,46.1,0,False,47.5,-67.5,49.510594529728245
XLR-528,32.23,32.04,0,False,48.0,-67.5,81.64237099000304
XLR-528,25.82,13.76,0,False,48.5,-67.5,115.18083189108022
VES,64.4,18.66,3,True,49.0,-67.5,149.18022941671245
,0.0,,0,False,25.0,-67.0,818.9002607417347
,0.0,,0,False,25.5,-67.0,812.9907515377912
,0.0,,0,False,26.0,-67.0,808.4951436528819
,0.0,,0,False,26.5,-67.0,805.4371166351879
,0.0,,0,False,27.0,-67.0,785.8956937807087
,0.0,,0,False,27.5,-67.0,761.7744016660159
,0.0,,0,False,28.0,-67.0,738.471277591427
,0.0,,0,False,28.5,-67.0,716.0662133083989
,0.0,,0,False,29.0,-67.0,693.9450295279834
,0.0,,0,False,29.5,-67.0,669.6864273674672
,0.0,,0,False,30.0,-67.0,646.355273460364
,0.0,,0,False,30.5,-67.0,624.0556056932638
,0.0,,0,False,31.0,-67.0,602.9018975487231
,0.0,,0,False,31.5,-67.0,583.0189059328018
,0.0,,0,False,32.0,-67.0,564.5409161615968
,0.0,,0,False,32.5,-67.0,547.6101793942742
,0.0,,0,False,33.0,-67.0,532.3743401832418
,0.0,,0,False,33.5,-67.0,518.982696787534
,0.0,,0,False,34.0,-67.0,507.5812420731004
,0.0,,0,False,34.5,-67.0,498.30660729065374
,0.0,,0,False,35.0,-67.0,491.27926386201347
,0.0,,0,False,35.5,-67.0,474.530213359601
,0.0,,0,False,36.0,-67.0,444.3711327600622
,0.0,,0,False,36.5,-67.0,414.8938820999864
,0.0,,0,False,37.0,-67.0,385.25159962414557
,0.0,,0,False,37.5,-67.0,356.39319783792547
,0.0,,0,False,38.0,-67.0,328.6309767873578
,0.0,,0,False,38.5,-67.0,302.26713078457243
,0.0,,0,False,39.0,-67.0,277.7002173289829
,0.0,,0,False,39.5,-67.0,255.449205763135
,0.0,,0,False,40.0,-67.0,236.1695938326151
KEC-73,-4.65,203.45,0,False,40.5,-67.0,220.6416828059749
KEC-73,-2.83,191.21,0,False,41.0,-67.0,209.70055442661632
KEC-73,-1.83,184.7,0,False,41.5,-67.0,204.0852476535611
WNG-543,-1.65,184.95,0,False,42.0,-67.0,182.3096765550653
WNG-543,3.95,150.99,0,False,42.5,-67.0,155.5030154355923
WNG-543,8.77,117.38,0,False,43.0,-67.0,132.25552566461906
VAR-9,24.93,47.02,0,False,43.5,-67.0,105.23456990235601
WNG-543,32.21,53.85,0,False,44.0,-67.0,83.92752962925545
WNG-543,52.33,32.26,1,True,44.5,-67.0,73.48517318628109
XLM-490,68.74,12.34,2,True,45.0,-67.0,78.37752266811536
XLM-490,44.69,23.54,0,False,45.5,-67.0,92.16665845690602
XLM-404,66.23,9.78,1,True,46.0,-67.0,66.85697049025575
WXM-77,37.28,38.69,0,False,46.5,-67.0,48.625070505421505
VGS-569,19.06,58.39,0,False,47.0,-67.0,47.702894457825984
VFH-526,22.37,61.42,0,False,47.5,-67.0,63.931905516762676
XLR-239,26.76,41.56,0,False,48.0,-67.0,91.02689941846782
XLR-528,43.99,36.03,0,False,48.5,-67.0,121.94830770418552
VDD-596,50.83,34.57,1,True,49.0,-67.0,154.41427565736169
