best_callsign,best_field_strength,best_distance_km,stations_above_threshold,covered,city,state_id,lat,lng,population,county_name
WNG-652,72.09,17.89,2,True,Horizon City,TX,31.6799,-106.1903,19266.0,El Paso
WXK-29,79.23,15.07,2,True,Abilene,TX,32.4543,-99.7384,115285.0,Taylor
KHB-33,78.53,9.32,3,True,Alton,TX,26.2887,-98.3105,16895.0,Hidalgo
WZ-2542,80.41,7.22,3,True,Mercedes,TX,26.1533,-97.9128,16624.0,Hidalgo
WXK-20,91.77,3.3,2,True,Paris,TX,33.6685,-95.5445,26175.0,Lamar
WXK-22,91.36,3.75,1,True,Denison,TX,33.757,-96.5661,23654.0,Grayson
KEC-56,68.28,17.98,2,True,The Colony,TX,33.0926,-96.8977,42408.0,Denton
KEC-55,73.66,22.79,2,True,Saginaw,TX,32.8649,-97.3649,22526.0,Tarrant
WNG-641,66.8,17.63,3,True,Lockhart,TX,29.8785,-97.6831,13142.0,Caldwell
WWF-91,52.16,27.49,1,True,Fredericksburg,TX,30.2669,-98.8759,12442.0,Gillespie
KEC-55,82.74,10.05,1,True,Benbrook,TX,32.6767,-97.4629,22948.0,Tarrant
KHB-40,87.74,5.65,1,True,Santa Fe,TX,29.3891,-95.1005,13205.0,Galveston
WNG-649,66.52,12.89,2,True,Rockdale,TX,30.6544,-97.009,5490.0,Milam
WXK-28,72.99,15.03,1,True,Port Neches,TX,29.9765,-93.9459,12809.0,Jefferson
WXK-35,79.41,14.8,1,True,Temple,TX,31.1077,-97.3899,100641.0,Bell
KEC-55,72.42,17.14,2,True,Mansfield,TX,32.5692,-97.1208,65631.0,Tarrant
KHB-40,77.35,11.73,1,True,League City,TX,29.4873,-95.109,102010.0,Galveston
WWG-40,61.46,23.95,1,True,West Columbia,TX,29.1418,-95.6488,5012.0,Brazoria
WNG-650,81.11,6.63,1,True,Center,TX,31.795,-94.179,5443.0,Shelby
KHB-40,58.6,25.65,1,True,South Houston,TX,29.6611,-95.2285,17463.0,Harris
KEC-56,88.75,5.04,1,True,Richardson,TX,32.9717,-96.7092,113347.0,Dallas
KXI-87,69.03,19.2,2,True,Ennis,TX,32.3255,-96.6369,18956.0,Ellis
WWF-91,79.28,14.66,1,True,Granite Shoals,TX,30.5895,-98.3778,5808.0,Burnet
WNG-641,82.13,10.82,2,True,Luling,TX,29.6817,-97.6466,5843.0,Caldwell
KHB-40,54.99,30.22,1,True,Clute,TX,29.0273,-95.3972,11586.0,Brazoria
WXK-30,58.41,22.82,1,True,Navasota,TX,30.3869,-96.0895,8845.0,Grimes
WXK-28,68.84,17.79,1,True,Groves,TX,29.9457,-93.9164,15758.0,Jefferson
KGG-68,58.25,26.54,2,True,Houston,TX,29.7871,-95.3936,5424720.0,Harris
WXK-67,78.92,12.45,1,True,Windcrest,TX,29.5148,-98.3819,5858.0,Bexar
WZ-2542,71.24,18.14,3,True,Elsa,TX,26.2979,-97.9937,6624.0,Hidalgo
WXK-38,42.49,58.95,0,False,Dalhart,TX,36.0579,-102.5123,8083.0,Dallam
WXK-30,89.78,4.49,1,True,College Station,TX,30.5857,-96.296,204710.0,Brazos
KEC-56,69.98,24.37,2,True,Grand Prairie,TX,32.6869,-97.0209,190682.0,Dallas
WXK-34,84.92,7.85,1,True,Victoria,TX,28.8284,-96.9848,68845.0,Victoria
WXK-25,72.74,17.48,2,True,Socorro,TX,31.6385,-106.26,33277.0,El Paso
KEC-55,89.31,4.74,1,True,Burleson,TX,32.52,-97.3341,45016.0,Johnson
WXK-37,93.92,2.27,1,True,Big Spring,TX,32.2387,-101.4802,29267.0,Howard
KEC-55,68.49,28.87,2,True,Colleyville,TX,32.8913,-97.1486,26152.0,Tarrant
KXI-54,34.09,30.75,0,False,Jasper,TX,30.9221,-93.9947,7860.0,Jasper
KHA-99,76.75,11.01,1,True,Gainesville,TX,33.6391,-97.1488,16058.0,Cooke
WXK-35,67.7,28.93,1,True,Killeen,TX,31.0758,-97.7286,243947.0,Bell
KEC-56,68.72,24.98,1,True,Lake Dallas,TX,33.1277,-97.0234,7881.0,Denton
KWN-32,66.73,23.0,1,True,Kilgore,TX,32.3979,-94.8603,18246.0,Gregg
WWG-34,78.37,7.61,2,True,Brownsville,TX,25.9981,-97.4566,228534.0,Cameron
KEC-55,74.65,15.8,1,True,Aledo,TX,32.6973,-97.607,6722.0,Parker
KWN-31,72.06,17.52,2,True,Greenville,TX,33.1115,-96.1094,24753.0,Hunt
KGG-68,41.35,45.28,0,False,Dayton,TX,30.0358,-94.9024,12895.0,Liberty
KHB-40,61.9,23.29,2,True,Pearland,TX,29.5585,-95.3201,113570.0,Brazoria
WXK-67,63.81,12.13,1,True,Fair Oaks Ranch,TX,29.7454,-98.6396,8645.0,Bexar
WXK-67,71.46,15.38,1,True,San Antonio,TX,29.4722,-98.5247,1976787.0,Bexar
WNG-695,40.35,35.0,0,False,Fort Stockton,TX,30.8926,-102.8847,9601.0,Pecos
WXK-31,85.79,7.1,1,True,Iowa Park,TX,33.9623,-98.6819,6292.0,Wichita
WXK-35,71.4,37.24,1,True,Copperas Cove,TX,31.118,-97.9135,32808.0,Coryell
KEC-56,76.47,17.67,2,True,Fate,TX,32.9401,-96.3864,10703.0,Rockwall
WXK-67,64.48,14.62,1,True,Converse,TX,29.513,-98.3079,22702.0,Bexar
WXK-27,70.2,21.15,1,True,Hutto,TX,30.5375,-97.5515,23832.0,Williamson
KEC-55,74.6,21.67,2,True,Richland Hills,TX,32.8095,-97.2273,8121.0,Tarrant
KWN-34,51.01,28.43,1,True,Jacksonville,TX,31.9642,-95.2617,14418.0,Cherokee
KHB-42,47.39,39.0,0,False,Jennings,LA,30.2233,-92.6582,9617.0,Jefferson Davis
WXK-80,72.96,17.12,1,True,Breaux Bridge,LA,30.2829,-91.9044,19072.0,St. Martin
WXK-80,54.24,33.55,1,True,Opelousas,LA,30.5279,-92.0851,25390.0,St. Landry
KHB-46,74.57,13.41,1,True,Denham Springs,LA,30.4743,-90.9594,10335.0,Livingston
WXK-78,36.54,62.76,0,False,Oakdale,LA,30.8157,-92.6542,7801.0,Allen
KHB-43,79.53,5.05,1,True,Westwego,LA,29.9058,-90.1434,8533.0,Jefferson
KHB-46,73.07,15.37,1,True,Zachary,LA,30.6654,-91.1607,16760.0,East Baton Rouge
WXK-80,59.68,25.44,1,True,Crowley,LA,30.2174,-92.3752,14678.0,Acadia
KHB-42,94.05,2.72,1,True,Sulphur,LA,30.2304,-93.3556,20272.0,Calcasieu
WXK-80,92.44,3.29,1,True,Youngsville,LA,30.096,-91.9961,12709.0,Lafayette
KIH-23,51.81,30.6,1,True,Houma,LA,29.5799,-90.7058,146174.0,Terrebonne
WNG-521,47.77,38.7,0,False,Ponchatoula,LA,30.4404,-90.4428,7209.0,Tangipahoa
WXJ-96,97.98,1.74,1,True,Monroe,LA,32.5184,-92.0775,117673.0,Ouachita
WXK-80,68.56,18.35,1,True,Carencro,LA,30.3115,-92.0385,8752.0,Lafayette
KHB-46,63.26,22.16,1,True,Gonzales,LA,30.213,-90.9234,10832.0,Ascension
WNG-725,51.08,42.2,1,True,Ruston,LA,32.5329,-92.6364,28371.0,Lincoln
WNG-521,54.41,28.28,1,True,Covington,LA,30.4808,-90.1125,10310.0,St. Tammany
WXN-87,42.2,42.43,0,False,Jonesboro,LA,32.2348,-92.7098,5449.0,Jackson
KHB-43,88.17,2.9,1,True,Gretna,LA,29.91,-90.0516,17897.0,Jefferson
WXK-78,63.46,38.17,1,True,Ferriday,LA,31.6343,-91.5562,5625.0,Concordia
WXK-78,64.51,23.83,1,True,Pineville,LA,31.3414,-92.4096,14480.0,Rapides
KHB-46,60.74,23.79,1,True,New Roads,LA,30.6959,-91.4537,7687.0,Pointe Coupee
WXJ-97,84.01,8.7,1,True,Shreveport,LA,32.4659,-93.7959,291749.0,Caddo
KHB-43,42.05,29.28,0,False,Slidell,LA,30.2881,-89.7828,94320.0,St. Tammany
KHB-43,64.11,12.08,1,True,New Orleans,LA,30.0687,-89.9288,1024421.0,Orleans
KHB-46,73.72,13.98,1,True,Saint Gabriel,LA,30.2536,-91.1013,7205.0,Iberville
KIH-23,79.89,9.24,1,True,Patterson,LA,29.6909,-91.3096,6061.0,St. Mary
WXN-87,82.9,7.35,1,True,Natchitoches,LA,31.7317,-93.0978,19759.0,Natchitoches
WXJ-97,82.07,10.9,1,True,Benton,LA,32.6906,-93.74,5680.0,Bossier
WXK-80,78.0,11.34,1,True,Lafayette,LA,30.2097,-92.0314,267376.0,Lafayette
WXJ-96,93.24,2.79,1,True,West Monroe,LA,32.5121,-92.1513,12922.0,Ouachita
KHB-43,71.76,7.77,1,True,Harahan,LA,29.9374,-90.2031,9360.0,Jefferson
WNG-521,49.21,35.73,0,False,Hammond,LA,30.5059,-90.4561,69616.0,Tangipahoa
WXJ-97,44.42,37.77,0,False,Springhill,LA,33.0019,-93.4613,5759.0,Webster
KIH-23,47.75,35.77,0,False,Gramercy,LA,30.061,-90.6929,14584.0,St. James
WNG-725,41.81,43.78,0,False,Grambling,LA,32.5276,-92.7124,5217.0,Lincoln
WXK-80,64.83,20.88,1,True,Rayne,LA,30.2403,-92.2668,9599.0,Acadia
WXJ-97,59.15,34.61,1,True,Minden,LA,32.6187,-93.2762,12822.0,Webster
KHB-43,63.38,11.69,1,True,Kenner,LA,30.0109,-90.2549,67089.0,Jefferson
KHB-46,76.76,11.75,1,True,Central,LA,30.5593,-91.0369,28529.0,East Baton Rouge
WXK-80,79.32,11.25,1,True,Saint Martinville,LA,30.1264,-91.8319,7197.0,St. Martin
WXK-78,66.01,36.48,1,True,Marksville,LA,31.1245,-92.0652,7273.0,Avoyelles
WXK-80,45.55,39.59,0,False,Eunice,LA,30.4904,-92.4191,11803.0,St. Landry
WNG-521,72.54,13.19,1,True,Bogalusa,LA,30.7812,-89.8633,11894.0,Washington
KIH-23,62.72,21.63,1,True,Thibodaux,LA,29.7942,-90.8164,14610.0,Lafourche
KHB-46,76.7,11.66,1,True,Plaquemine,LA,30.2834,-91.2429,6780.0,Iberville
WXK-80,38.96,47.33,0,False,Ville Platte,LA,30.6901,-92.2745,9126.0,Evangeline
KXI-54,49.07,27.83,0,False,DeRidder,LA,30.8467,-93.2931,13934.0,Beauregard
WXJ-96,56.12,20.8,1,True,Bastrop,LA,32.7749,-91.9058,13010.0,Morehouse
WXJ-97,57.19,38.6,1,True,Mansfield,LA,32.0355,-93.7004,5954.0,De Soto
WXK-78,57.16,46.13,1,True,Winnsboro,LA,32.1651,-91.721,5166.0,Franklin
WXK-78,65.81,28.59,1,True,Alexandria,LA,31.2923,-92.47,82995.0,Rapides
WXK-80,86.18,6.8,1,True,Broussard,LA,30.1394,-91.9539,11507.0,Lafayette
KHB-46,81.07,9.76,1,True,Baker,LA,30.5833,-91.1578,13628.0,East Baton Rouge
WNG-521,51.66,35.42,1,True,Mandeville,LA,30.375,-90.0906,95576.0,St. Tammany
KHB-46,58.38,26.58,2,True,Donaldsonville,LA,30.0954,-90.9925,16103.0,Ascension
KHB-46,93.3,3.0,1,True,Baton Rouge,LA,30.4422,-91.1314,589675.0,East Baton Rouge
WXK-80,81.34,9.26,1,True,Abbeville,LA,29.9751,-92.1265,20139.0,Vermilion
KHB-46,67.41,19.05,1,True,Walker,LA,30.4848,-90.8653,6404.0,Livingston
KIH-38,53.26,48.22,1,True,Tallulah,LA,32.4067,-91.1916,8790.0,Madison
KIH-23,91.5,3.64,1,True,Morgan City,LA,29.7041,-91.1919,30061.0,St. Mary
KHB-46,98.29,1.68,1,True,Port Allen,LA,30.4456,-91.2098,5102.0,West Baton Rouge
WXK-80,64.65,21.29,2,True,Jeanerette,LA,29.9157,-91.6758,6580.0,Iberia
KXI-54,63.7,17.45,1,True,Leesville,LA,31.1394,-93.2743,9131.0,Vernon
KHB-42,87.37,5.89,1,True,Lake Charles,LA,30.203,-93.215,153097.0,Calcasieu
WXK-80,78.52,10.98,1,True,New Iberia,LA,30.0049,-91.8203,30386.0,Iberia
KIH-23,63.79,20.24,2,True,Franklin,LA,29.7851,-91.5098,13706.0,St. Mary
WXJ-97,79.68,12.33,1,True,Bossier City,LA,32.5227,-93.6665,68485.0,Bossier
WXK-80,73.1,14.44,1,True,Scott,LA,30.2394,-92.0949,8733.0,Lafayette
WXL-70,62.43,24.08,3,True,Shelby,NC,35.289,-81.5416,27288.0,Cleveland
WWG-33,61.13,18.23,1,True,Roanoke Rapids,NC,36.4453,-77.6491,23546.0,Halifax
KHC-27,78.75,15.96,2,True,Marvin,NC,34.989,-80.8034,6377.0,Union
WNG-706,71.56,19.99,1,True,Wake Forest,NC,35.963,-78.5144,40112.0,Wake
KEC-84,94.25,2.67,1,True,New Bern,NC,35.0956,-77.0723,51491.0,Craven
WXL-58,75.86,22.29,1,True,Burlington,NC,36.0761,-79.4692,126491.0,Alamance
WNG-597,73.47,15.97,4,True,Hamlet,NC,34.8891,-79.7098,6391.0,Richmond
WXL-56,41.07,27.43,0,False,Black Mountain,NC,35.6142,-82.3275,8384.0,Buncombe
WXL-56,74.51,14.26,1,True,Waynesville,NC,35.4853,-82.9996,9958.0,Haywood
KEC-84,57.31,30.53,1,True,Swansboro,NC,34.6958,-77.1357,19459.0,Onslow
KJY-85,80.56,8.43,2,True,Davidson,NC,35.4861,-80.8272,12452.0,Mecklenburg
WXL-70,87.55,5.77,4,True,Mount Holly,NC,35.3079,-81.0132,14495.0,Gaston
WXJ-21,63.99,40.88,3,True,Forest City,NC,35.3339,-81.8702,25817.0,Rutherford
WWH-26,62.01,25.43,2,True,Elizabeth City,NC,36.2946,-76.2357,22934.0,Pasquotank
KJY-86,70.34,23.81,1,True,Roxboro,NC,36.3905,-78.9811,9644.0,Person
KHC-27,73.74,20.29,2,True,Weddington,NC,35.0228,-80.7383,10642.0,Union
WXL-42,74.73,25.45,3,True,Oak Ridge,NC,36.1737,-79.9918,6827.0,Guilford
KHC-27,57.38,21.58,2,True,Wesley Chapel,NC,34.9985,-80.6904,8596.0,Union
WNG-706,73.51,16.0,3,True,Zebulon,NC,35.8311,-78.3185,5159.0,Wake
WNG-537,71.86,15.17,1,True,Williamston,NC,35.8469,-77.0659,5328.0,Martin
WXL-50,68.64,24.71,3,True,Laurinburg,NC,34.7597,-79.4781,20514.0,Scotland
WNG-706,84.31,4.62,1,True,Clayton,NC,35.6591,-78.4477,20260.0,Johnston
WXL-42,73.3,29.14,3,True,Summerfield,NC,36.1972,-79.8999,11033.0,Guilford
WXL-50,54.05,37.69,2,True,Whiteville,NC,34.3306,-78.7014,7605.0,Columbus
WXL-42,86.02,6.89,1,True,King,NC,36.2767,-80.356,7025.0,Stokes
WXL-42,62.88,49.45,2,True,Salisbury,NC,35.6658,-80.4911,34001.0,Rowan
KHC-27,54.44,28.44,2,True,Monroe,NC,35.0062,-80.5593,34818.0,Union
WNG-597,69.76,14.58,3,True,Pinehurst,NC,35.1922,-79.4682,44070.0,Moore
WWF-60,75.33,11.36,1,True,Albemarle,NC,35.36,-80.1921,16929.0,Stanly
WNG-706,74.1,14.92,1,True,Smithfield,NC,35.5139,-78.3496,30375.0,Johnston
WXL-42,48.47,40.08,0,False,Trinity,NC,35.8756,-80.0093,6671.0,Randolph
KJY-85,65.58,23.03,5,True,Conover,NC,35.7156,-81.2169,8331.0,Catawba
KEC-84,57.27,33.23,2,True,Winterville,NC,35.5288,-77.3993,9447.0,Pitt
WNG-538,66.37,36.57,3,True,Hickory,NC,35.7425,-81.323,215120.0,Catawba
WXL-70,71.18,17.16,2,True,Charlotte,NC,35.208,-80.8308,1438351.0,Mecklenburg
WXL-70,65.59,27.28,3,True,Mint Hill,NC,35.1781,-80.6538,26236.0,Mecklenburg
WNG-538,64.81,43.92,2,True,Newton,NC,35.6631,-81.2333,13042.0,Catawba
WNG-706,72.61,17.7,3,True,Rolesville,NC,35.9249,-78.4654,6962.0,Wake
WNG-706,78.77,8.7,2,True,Archer Lodge,NC,35.6909,-78.3744,14907.0,Johnston
WNG-538,41.26,28.14,0,False,Marion,NC,35.6776,-82.0016,13383.0,McDowell
WXL-70,69.16,19.26,2,True,Pineville,NC,35.0864,-80.8915,8593.0,Mecklenburg
WXL-42,75.25,23.92,3,True,Stokesdale,NC,36.2318,-79.9833,5336.0,Guilford
KEC-95,71.79,19.4,2,True,Tabor City,NC,34.154,-78.8739,6401.0,Columbus
KXI-95,62.7,16.43,3,True,Clinton,NC,35.0007,-78.3322,9577.0,Sampson
WXL-42,71.13,37.86,1,True,Thomasville,NC,35.8813,-80.0807,27030.0,Davidson
WXL-58,73.48,29.49,3,True,Butner,NC,36.1285,-78.7501,17224.0,Granville
WXL-58,74.87,25.06,2,True,Elon,NC,36.1009,-79.5083,10147.0,Alamance
WNG-706,75.47,12.73,1,True,Raleigh,NC,35.8323,-78.6441,1005457.0,Wake
WXL-58,74.37,26.55,1,True,Sanford,NC,35.4822,-79.1773,34339.0,Lee
WNG-706,73.58,15.87,1,True,Selma,NC,35.5436,-78.2954,6589.0,Johnston
KHB-31,59.57,17.81,1,True,Carolina Beach,NC,34.0396,-77.8966,6211.0,New Hanover
WXL-58,68.82,37.69,3,True,Asheboro,NC,35.7159,-79.8128,39496.0,Randolph
WXL-58,75.41,23.47,2,True,Holly Springs,NC,35.6544,-78.8392,33260.0,Wake
WXL-70,69.59,25.93,3,True,Matthews,NC,35.1196,-80.7101,31495.0,Mecklenburg
KEC-84,71.16,18.18,1,True,Havelock,NC,34.9078,-76.8985,21083.0,Craven
WWH-26,68.75,18.59,1,True,Manteo,NC,35.9013,-75.661,5297.0,Dare
WXL-56,72.58,17.81,1,True,Woodfin,NC,35.6454,-82.5911,6383.0,Buncombe
WXL-59,89.54,4.63,2,True,Rocky Mount,NC,35.9675,-77.8047,65851.0,Nash
WXL-70,60.79,27.81,2,True,Concord,NC,35.3939,-80.6358,244273.0,Cabarrus
WWH-26,76.04,11.92,1,True,Kill Devil Hills,NC,36.0167,-75.6699,20345.0,Dare
WXL-56,72.34,18.26,1,True,Hendersonville,NC,35.3239,-82.4579,13840.0,Henderson
WXL-56,74.5,14.26,1,True,Fletcher,NC,35.4315,-82.5038,8079.0,Henderson
WNG-706,73.21,16.56,2,True,Angier,NC,35.5069,-78.7395,5096.0,Harnett
WXL-58,77.73,16.53,2,True,Mebane,NC,36.0894,-79.2734,14117.0,Alamance
WNG-588,45.67,17.46,0,False,Boone,NC,36.2109,-81.6673,25039.0,Watauga
KJY-85,71.07,14.0,2,True,Kannapolis,NC,35.4766,-80.6391,47839.0,Cabarrus
KHB-31,72.18,10.36,1,True,Leland,NC,34.2035,-78.0293,18843.0,Brunswick
WNG-706,64.44,37.36,1,True,Goldsboro,NC,35.3777,-77.9721,59969.0,Wayne
WXL-58,84.45,8.29,1,True,Chapel Hill,NC,35.9271,-79.0387,59246.0,Orange
WWF-60,66.67,30.82,4,True,Wadesboro,NC,34.9646,-80.0746,5445.0,Anson
WXL-59,71.96,14.43,2,True,Wilson,NC,35.7311,-77.9284,49644.0,Wilson
WNG-586,77.95,4.89,1,True,Henderson,NC,36.3259,-78.4155,20584.0,Vance
WNG-706,66.93,25.53,3,True,Dunn,NC,35.311,-78.6132,15798.0,Harnett
WXL-50,81.36,11.83,1,True,Pembroke,NC,34.6777,-79.1945,7526.0,Robeson
WXL-42,55.29,40.07,1,True,Lexington,NC,35.8017,-80.2682,19105.0,Davidson
KEC-84,57.27,29.37,1,True,Washington,NC,35.5587,-77.0546,16526.0,Beaufort
WNG-706,79.15,8.35,2,True,Knightdale,NC,35.7921,-78.4968,14794.0,Wake
WXL-56,54.92,12.7,1,True,Brevard,NC,35.2437,-82.7266,13486.0,Transylvania
WXL-42,77.42,16.27,1,True,Mount Airy,NC,36.5084,-80.6156,19379.0,Surry
WNG-538,62.05,38.62,4,True,Taylorsville,NC,35.9175,-81.1756,5392.0,Alexander
WXL-58,74.39,26.46,2,True,Gibsonville,NC,36.0989,-79.5425,7029.0,Guilford
WXL-42,62.65,49.39,3,True,Statesville,NC,35.784,-80.8713,26506.0,Iredell
KJY-85,75.82,9.81,2,True,Cornelius,NC,35.4733,-80.8833,28515.0,Mecklenburg
WNG-597,59.49,15.82,2,True,Aberdeen,NC,35.1345,-79.4314,7502.0,Moore
WNG-538,71.24,20.74,1,True,Lenoir,NC,35.9059,-81.5269,17973.0,Caldwell
WXL-56,77.5,10.05,1,True,Mills River,NC,35.3855,-82.5854,7168.0,Henderson
WXL-58,76.61,20.48,2,True,Cary,NC,35.7815,-78.8162,162320.0,Wake
KHC-27,54.27,27.45,1,True,Stallings,NC,35.108,-80.6607,15378.0,Union
WXL-50,76.5,20.24,2,True,Fayetteville,NC,35.0847,-78.9777,316764.0,Cumberland
WNG-706,77.14,10.52,1,True,Wendell,NC,35.7823,-78.3963,15242.0,Wake
WNG-706,82.9,5.43,2,True,Garner,NC,35.6949,-78.6212,28776.0,Wake
KEC-84,59.6,31.49,1,True,Kinston,NC,35.2748,-77.5937,28072.0,Lenoir
WNG-538,70.1,23.7,2,True,Morganton,NC,35.7407,-81.7002,16665.0,Burke
WNG-597,69.79,18.02,4,True,Southern Pines,NC,35.1922,-79.4042,13782.0,Moore
WXL-59,77.65,10.64,2,True,Nashville,NC,35.9678,-77.9547,5528.0,Nash
WXL-70,59.07,26.26,1,True,Harrisburg,NC,35.3145,-80.6495,15349.0,Cabarrus
WNG-586,83.03,4.68,1,True,Oxford,NC,36.3156,-78.585,9573.0,Granville
WXL-70,88.54,5.18,2,True,Gastonia,NC,35.2495,-81.1856,178477.0,Gaston
WXL-58,49.33,43.13,0,False,Reidsville,NC,36.3379,-79.6726,13541.0,Rockingham
WXL-58,77.55,18.34,1,True,Graham,NC,36.0601,-79.3906,14707.0,Alamance
WWF-60,52.57,37.3,1,True,Unionville,NC,35.0745,-80.52,6585.0,Union
WNG-706,63.3,41.83,2,True,Mount Olive,NC,35.1982,-78.0683,5366.0,Wayne
WNG-588,69.97,24.08,3,True,North Wilkesboro,NC,36.1728,-81.1391,18217.0,Wilkes
WNG-706,73.96,15.15,2,True,Fuquay-Varina,NC,35.5956,-78.7801,25865.0,Wake
WXL-50,81.54,11.57,1,True,Lumberton,NC,34.6309,-79.0181,29681.0,Robeson
KHC-27,63.51,26.4,3,True,Indian Trail,NC,35.0697,-80.646,38222.0,Union
WWF-60,62.91,34.41,3,True,Archdale,NC,35.9035,-79.9612,11631.0,Randolph
WXL-70,72.41,16.02,4,True,Cherryville,NC,35.3844,-81.3781,6667.0,Gaston
WXL-42,67.27,19.85,1,True,Winston-Salem,NC,36.1029,-80.261,412490.0,Forsyth
KHC-27,76.9,16.97,2,True,Waxhaw,NC,34.9362,-80.743,14194.0,Union
WXL-70,86.84,6.28,4,True,Belmont,NC,35.231,-81.0385,10784.0,Gaston
WXL-58,78.41,16.63,3,True,Durham,NC,35.9801,-78.9045,400379.0,Durham
WXL-58,79.63,14.42,2,True,Hillsborough,NC,36.068,-79.0994,6568.0,Orange
WXL-42,75.32,23.74,2,True,Clemmons,NC,36.0318,-80.3861,20079.0,Forsyth
WXL-42,64.83,36.22,2,True,Eden,NC,36.5029,-79.7421,17019.0,Rockingham
KJY-85,98.29,1.66,3,True,Mooresville,NC,35.5842,-80.8246,36543.0,Iredell
WXL-58,77.04,18.68,2,True,Morrisville,NC,35.8359,-78.8349,24732.0,Wake
WXL-42,68.1,34.05,2,True,High Point,NC,35.9899,-79.9937,177412.0,Guilford
WXL-50,79.73,12.91,2,True,Hope Mills,NC,34.9696,-78.9581,16227.0,Cumberland
WXL-59,74.79,12.65,1,True,Tarboro,NC,35.9046,-77.5562,13080.0,Edgecombe
WXL-42,77.23,19.05,1,True,Walkertown,NC,36.1574,-80.1646,5021.0,Forsyth
WXL-50,57.3,26.88,2,True,Spring Lake,NC,35.184,-78.9963,13168.0,Cumberland
WXL-70,73.16,15.49,2,True,Huntersville,NC,35.4055,-80.8741,54839.0,Mecklenburg
WXL-59,49.37,31.12,0,False,Greenville,NC,35.5958,-77.3764,127464.0,Pitt
KEC-84,59.91,30.67,1,True,Ayden,NC,35.4697,-77.4187,5191.0,Pitt
WXL-56,73.95,15.18,1,True,Asheville,NC,35.5703,-82.5536,299892.0,Buncombe
WNG-538,69.1,26.61,3,True,Sawmills,NC,35.8162,-81.4779,5107.0,Caldwell
KXI-81,39.89,24.06,0,False,Franklin,NC,35.18,-83.381,7041.0,Macon
WXL-58,56.98,40.22,2,True,Greensboro,NC,36.096,-79.8275,331894.0,Guilford
KEC-84,53.48,33.38,1,True,Morehead City,NC,34.7307,-76.7383,48637.0,Carteret
WXL-58,77.04,19.47,2,True,Apex,NC,35.7248,-78.866,47349.0,Wake
WXL-42,75.01,24.59,1,True,Kernersville,NC,36.1065,-80.0848,24066.0,Forsyth
WNG-597,71.81,12.84,2,True,Rockingham,NC,34.9389,-79.7606,24135.0,Richmond
WXL-70,69.78,13.92,3,True,Kings Mountain,NC,35.236,-81.3498,10797.0,Cleveland
WXL-42,77.26,18.97,2,True,Lewisville,NC,36.1029,-80.4167,13710.0,Forsyth
KHB-31,66.3,13.28,1,True,Oak Island,NC,33.9433,-78.1366,12779.0,Brunswick
KEC-84,53.2,33.53,1,True,Jacksonville,NC,34.7323,-77.3962,101865.0,Onslow
WXL-58,77.29,18.93,1,True,Siler City,NC,35.7252,-79.4558,9716.0,Chatham
WXL-58,87.19,6.03,2,True,Carrboro,NC,35.926,-79.0878,21265.0,Orange
KHB-31,64.46,18.1,1,True,Wilmington,NC,34.21,-77.886,242770.0,New Hanover
WXL-42,72.14,34.46,3,True,Mocksville,NC,35.9002,-80.562,5411.0,Davie
WXL-42,74.13,27.31,3,True,Elkin,NC,36.2619,-80.8442,6691.0,Surry
WXL-70,75.68,14.1,3,True,Lincolnton,NC,35.4746,-81.2385,23264.0,Lincoln
WXL-70,83.12,9.62,3,True,Bessemer City,NC,35.2848,-81.2846,5548.0,Gaston
WXL-83,71.5,13.89,1,True,Minot,ND,48.2375,-101.2779,50845.0,Ward
WXL-78,78.12,15.66,1,True,Bismarck,ND,46.8127,-100.7694,96857.0,Burleigh
WXL-78,65.46,16.84,1,True,Mandan,ND,46.8267,-100.8846,21769.0,Morton
WXL-81,73.89,12.06,1,True,Jamestown,ND,46.9065,-98.6927,15297.0,Stutsman
WXL-84,43.03,36.98,0,False,Watford City,ND,47.8021,-103.2748,6390.0,McKenzie
WXL-80,80.58,12.93,1,True,Dickinson,ND,46.8907,-102.7891,22733.0,Stark
WWF-83,94.09,1.51,2,True,Grand Forks,ND,47.912,-97.0751,66487.0,Grand Forks
WXL-81,43.72,26.34,0,False,Valley City,ND,46.9225,-98.0071,6670.0,Barnes
WXL-84,71.94,12.31,1,True,Williston,ND,48.1834,-103.633,27164.0,Williams
WXK-42,78.01,17.41,1,True,West Fargo,ND,46.8565,-96.9048,34858.0,Cass
WXK-42,75.54,20.01,1,True,Fargo,ND,46.8654,-96.829,202146.0,Cass
WNG-680,60.07,30.15,1,True,Wahpeton,ND,46.2719,-96.6118,11205.0,Richland
KXI-20,70.92,14.16,1,True,Chadron,NE,42.826,-103.0024,5396.0,Dawes
WXL-77,80.49,13.03,1,True,Wayne,NE,42.2371,-97.0158,5472.0,Wayne
KIH-61,84.73,4.19,2,True,Ralston,NE,41.2005,-96.0354,7329.0,Douglas
WNG-549,39.36,39.58,0,False,Fremont,NE,41.4418,-96.4887,27598.0,Dodge
WXL-75,66.16,29.38,1,True,Kearney,NE,40.7008,-99.0839,34065.0,Buffalo
KZZ-52,57.74,40.64,1,True,Plattsmouth,NE,41.0053,-95.8943,6573.0,Cass
WXL-74,76.62,17.49,1,True,Grand Island,NE,40.9214,-98.3585,53556.0,Hall
KZZ-69,83.02,9.75,1,True,Beatrice,NE,40.2738,-96.7455,12308.0,Gage
